0,0,0,0,0.006,-0.034,-0.006,0.026,-0.061,0.016,-0.053,-0.11,-0.119,0.03,0,0.027,0.003,0.013,-0.022,0.003,-0.085,-0.076,0.042,0.012,0.092,-0.011,0.033,0.018,-0.005,-0.005,0.014,0.035,-0.071,-0.023,0.014,-0.115,0,0,0,0.004,-0.011,0.031,-0.031,0.043,-0.068,-0.035,-0.047,0.027,-0.017,0.013,-0.028,0.09,-0.007,0.026,-0.03,0.011,0.084,-0.031,0.026,0.004,-0.049,0.034,0.011,0.014,-0.034,0.011,0,0,0,0,-0.001,0.004,0.017,-0.029,-0.012,-0.013,0,0.001,0.001,-0.007,-0.031,0.04,-0.008,0.06,0.065,0.001,0.001,-0.006,0.002,0.03,0.028,0.004,-0.018,0,0.004,-0.004,0.024,0.002,0.029,0.006,0.043,0.058,0.004,0.011,-0.002,0.027,0.01,0.022,0.023,0.041,0.005,0.033,0.006,0.01,0.049,0.017,0.049,0,0,0,0,0,0.005,-0.013,0.006,-0.001,-0.001,0.002,0,0.007,0.001,-0.001,-0.001,0.002,0.007,0,0,0,0.001,-0.006,0.001,0.005,0.003,-0.001,-0.001,-0.001,0.006,-0.003,0.001,-0.003,0,0,0,0.005,-0.002,0.002,-0.002,0.001,0.007,-0.002,0.001,0.007,0,0,-0.002,0.005,0,0,0,0.007,-0.002,
0,0,0,0.003,0.009,0.017,-0.01,0.025,0.044,0.04,0.029,-0.056,0.038,-0.071,-0.016,0,-0.022,-0.023,-0.072,0.01,0.006,-0.017,0,-0.05,-0.045,0.024,0.015,0.025,-0.019,0,0.02,0.006,0.047,-0.019,0.055,-0.007,0,0,0.001,0.007,0.028,0.048,-0.016,-0.007,0,0.006,0,-0.031,0.008,-0.022,0.032,0.038,-0.006,0.045,0.001,0.057,0.022,0.01,-0.017,0.02,-0.034,0.039,-0.048,0.017,0.011,-0.017,0,0,0.022,-0.005,-0.011,0.06,-0.031,-0.002,0.002,0.042,0.001,-0.018,0.005,0.016,-0.068,0.006,0.027,-0.065,0.016,-0.004,0.008,-0.001,-0.011,0.043,-0.001,-0.004,-0.03,0,0,0.006,-0.011,0.019,-0.004,-0.038,-0.005,0.004,0,0.011,0,0.001,-0.025,0,-0.001,0.004,0.005,-0.002,0.002,-0.008,0.019,-0.008,0.005,0,0,0,0.005,0.005,-0.006,0,0.001,-0.001,0.004,-0.004,0,0.002,0,-0.001,-0.012,0.016,-0.003,0,0.056,-0.003,0.005,-0.001,0,0.066,-0.002,-0.002,0.001,-0.001,0.059,0.006,-0.011,0.005,0,0.002,0.002,0.003,-0.001,0.001,0.002,0.001,-0.001,0,-0.003,0.012,0,0.005,-0.01,0.006,0.005,0.002,-0.005,0.005,0.007,
0,0,0,0,-0.001,0.028,0.01,0.079,0.1,-0.017,-0.005,0.011,-0.009,-0.01,-0.027,-0.055,0,0.06,0.015,0.05,-0.016,0.004,-0.007,-0.006,-0.172,0.004,0.009,-0.053,0.012,0.005,-0.019,0.018,0.004,-0.013,0.024,-0.042,0,0,0,-0.01,0.021,0.003,0.068,-0.033,0.019,-0.028,0.051,-0.008,0.056,0,0.023,-0.008,0.042,0.013,0.027,0.002,0.099,-0.006,0.067,-0.004,-0.01,0.083,0.029,-0.002,0.072,0.002,0,0,0,0,0,0.005,0.075,-0.001,-0.02,-0.107,0.001,0.014,-0.002,-0.001,0,0,0.001,-0.031,-0.014,-0.001,0.038,-0.001,0.002,-0.018,0.026,-0.001,0.007,0,0,0,0.001,0.007,0.028,0,-0.002,-0.012,0.001,0.022,0.005,0.006,0.054,-0.001,0.01,0.013,0.001,0.029,-0.001,-0.012,0.014,0.001,-0.011,0,0,0,0.002,0.003,-0.001,-0.001,0.002,0.002,-0.003,0,0.001,0,-0.001,0.007,-0.002,-0.001,0.001,0,0,0.001,0.001,0.001,-0.002,0.002,-0.007,-0.006,0.001,-0.008,-0.002,0.001,0.001,0.001,0,0.001,0.002,-0.003,0.001,-0.002,0.003,0.001,0.003,-0.003,-0.003,0.002,0,0.045,0.005,-0.001,-0.002,0.003,-0.006,0.002,0.002,
0,0,0,0.005,0.028,-0.009,0.073,0.046,0.027,0.014,0.064,0.054,-0.184,-0.037,-0.001,-0.06,0.046,0.058,0.065,-0.026,0.026,0.058,-0.021,0.072,-0.044,0.004,-0.008,0.041,0.062,0.007,-0.027,-0.059,0,0.01,-0.001,-0.014,0,0,0.006,-0.053,0.017,0.043,-0.001,0.009,0.042,-0.005,0.092,0.011,0.074,-0.004,0.006,0.009,-0.001,0.04,0.001,0.002,-0.051,-0.005,0.024,0.037,0.006,0.036,-0.002,0.076,0,0.011,0,0,0.008,0.032,0,0.022,0.009,0.032,-0.005,0.022,0.007,-0.048,0.039,-0.019,0.02,0.005,0.051,-0.013,-0.006,-0.008,0.01,0.054,0.006,0.003,0.044,0.046,-0.011,0,0,0,0.006,-0.016,0.002,0.016,-0.007,0.034,0.001,0.001,-0.011,-0.01,-0.001,0.013,-0.014,-0.005,-0.006,0.04,-0.002,-0.005,0,-0.01,0.022,0,0.005,0,0.025,0.001,0.001,0.001,0.001,0.001,0.012,-0.001,0,-0.005,0,0.002,-0.005,0.001,0.001,0,0,0.001,0.002,-0.002,0.002,-0.001,0,-0.002,0.002,0,-0.003,0.007,-0.001,0.002,0,-0.001,0.002,0.001,0,0.003,-0.001,0.001,0.002,-0.002,0.003,0.001,0,-0.001,0.002,0.011,-0.011,0.002,0.005,-0.004,-0.001,
0,0.005,0.025,0.014,-0.003,0.015,0.015,0.089,0.067,-0.013,0.033,0.014,-0.119,-0.029,-0.005,0.005,0.043,0.004,-0.013,0.082,-0.001,0.052,0.02,-0.04,0.041,0.004,0.013,0.023,-0.023,0.006,-0.032,0.067,0.064,0.051,0.053,0.081,0,0.002,0.017,-0.001,-0.006,0.009,0.016,0.01,0.015,0.027,0.028,-0.002,0.072,0.004,-0.002,0.013,0.001,-0.007,0.004,0.032,-0.065,0.015,-0.022,0.008,-0.012,-0.009,0.051,0.011,-0.019,0.04,0,0,0.015,-0.054,-0.001,0.031,0.024,0.016,-0.012,0.008,-0.001,-0.01,0.067,0.002,0.029,0.04,-0.02,0.012,0.04,-0.002,-0.014,0.061,0.001,0.053,0.042,-0.011,-0.014,0,-0.004,0.004,-0.03,0.004,0.037,-0.017,0.005,-0.028,0.001,0.019,0.002,-0.001,-0.035,0.012,-0.008,-0.02,0.008,-0.031,0.008,0,-0.03,0.002,0.007,0,0,0.007,-0.008,0.006,-0.005,-0.024,0.007,0.002,-0.005,0,0.007,-0.082,0.01,-0.005,0,0.002,-0.001,0,-0.001,0,-0.012,0.002,-0.001,-0.002,0.006,0.002,-0.001,-0.001,0.002,0,0,-0.001,0,0,-0.006,0.005,0,0.007,-0.01,0.009,-0.001,-0.001,-0.001,0.002,0,0.014,0.001,0,-0.004,-0.001,-0.001,0,0.002,
0,0,0,0,0.044,0.038,0.015,-0.042,-0.039,-0.024,-0.013,0.009,0.227,0.004,0.031,0.02,0.002,-0.007,-0.028,-0.032,0.061,0.001,-0.006,-0.009,0.191,0.006,-0.042,-0.012,-0.022,0.014,0.034,-0.044,0.092,-0.054,-0.012,-0.034,0,0,0,-0.005,0.006,0.007,-0.046,0.016,-0.002,-0.034,0.088,0.015,-0.007,0.035,-0.011,-0.017,-0.007,0.068,0.006,-0.006,0.138,-0.02,0.007,0.014,-0.032,0.015,0.002,0.007,0.004,-0.013,0,0,0,0,0,-0.023,0.013,0.001,-0.007,-0.036,0,-0.014,-0.002,0,0.048,-0.028,-0.002,0,0.051,0.016,-0.001,0.002,0.02,-0.012,0.06,-0.004,-0.001,0,0,0,0,-0.001,0,0.001,-0.002,-0.011,0,0.002,-0.001,0.001,-0.004,0.052,-0.001,-0.02,-0.002,0.001,0,0.025,-0.002,0.008,0.004,0,0,-0.001,0,0.002,-0.002,-0.019,0.001,0,-0.002,0.006,0,-0.006,-0.001,0.002,0.001,0.004,-0.001,0,0,-0.005,0.011,-0.001,0,-0.003,0,0.005,0,0,-0.005,0.004,0.006,-0.006,0,-0.001,0.009,-0.008,0,0,-0.002,0.001,0.002,-0.005,-0.003,0.002,0,-0.002,0.001,-0.001,0,0,0.003,0.001,0.001,
0,0,0,-0.067,0.012,0.011,0.064,-0.051,0.08,-0.013,-0.04,0.037,-0.075,-0.029,-0.004,0.001,0.014,0.006,0.01,0.009,0.056,-0.053,0.016,-0.028,0.028,-0.03,-0.064,-0.029,0.038,-0.009,-0.041,0.004,-0.032,0.019,0.031,-0.01,0,0,0,0.002,0.017,-0.017,-0.011,-0.018,-0.006,0.012,-0.047,-0.023,-0.001,0.006,0.091,-0.002,-0.007,-0.041,0.002,-0.001,0.018,-0.001,0.026,0,0.061,0.04,-0.011,-0.094,0.001,-0.001,0,0,0.012,0.012,-0.019,0.035,0.034,-0.019,0.029,0.122,-0.066,0.02,0.075,-0.049,0.022,0.137,-0.063,0.057,0.063,-0.063,0.019,-0.032,-0.064,-0.012,0.064,-0.035,0.02,0,0,0,0.013,-0.002,0,-0.009,0.001,-0.058,0.008,-0.012,0.088,-0.004,0.002,-0.02,0.004,0.055,0.002,-0.004,0.054,-0.002,0,0.004,-0.005,0,0,0.001,-0.001,-0.005,0.001,0.002,0.002,-0.006,0.006,0.001,0.007,0,0.01,-0.009,0.001,0.012,0.001,0,0,0.005,-0.005,-0.008,0.007,0.003,0.002,-0.002,0.005,-0.005,0.005,0.005,-0.007,-0.003,0,0,-0.001,0.016,-0.013,-0.001,0.003,0.002,-0.001,0.001,0.006,-0.006,0,0.002,-0.002,0.005,-0.001,0.001,0.004,-0.003,0.004,
0,0,0,0,0.001,-0.012,0.074,0.042,0.043,0.023,0.062,0.016,0.214,-0.093,0.002,-0.064,0.045,0.016,0.001,0.031,0.004,0.027,0.029,0,-0.018,0.001,-0.02,-0.031,-0.017,0.027,0.042,0.054,-0.003,0.018,0.016,-0.026,0,0,0,-0.005,0.041,-0.033,-0.004,-0.016,0.027,0.033,-0.471,-0.05,-0.009,0.025,-0.013,0.043,-0.005,0.069,0.041,0.003,0.296,-0.006,-0.075,0.016,-0.069,0.111,0.084,0.033,-0.033,0.018,0,0,0,0.001,-0.001,-0.025,0.007,-0.015,0.001,-0.083,-0.005,0.032,0.008,-0.002,0.015,0.006,0.057,0,0.029,0.001,-0.01,0.011,0.007,-0.002,-0.036,-0.012,0.001,0,0,0,0,-0.004,-0.007,-0.011,0.004,0.026,-0.006,0.001,0.004,-0.024,0.011,0.004,0.001,0.014,-0.002,0.039,0.002,-0.017,0.002,0.018,0,0,0,0,0,-0.001,0.001,-0.009,0.005,-0.001,-0.005,0,0.003,0.005,-0.011,0.006,0.001,0.002,0.002,0,0,0,0,0.001,-0.005,-0.002,0.003,-0.001,0,0.007,-0.003,0.003,0.001,-0.001,0,0,0,-0.002,-0.002,-0.009,0.006,0.001,0.003,0.003,-0.003,0.002,0,0,0.009,-0.019,0,0.005,0.028,-0.024,0.003,
0,0,0,0,0.04,0.038,0.002,0.055,-0.004,0.003,-0.002,0.035,0.013,-0.015,-0.04,-0.014,0.067,-0.033,-0.034,0.021,0.013,-0.026,-0.032,-0.019,-0.063,0.037,0.037,0.018,0.073,0.016,0.01,0.024,0.01,0.007,-0.001,-0.006,0,0,0,0,0.008,0.01,0.033,-0.009,0.006,0.037,0.106,0.001,-0.001,0,-0.008,0.005,0.03,-0.022,0.014,-0.018,0.013,0.01,0.006,0.002,0.036,-0.018,0.027,0.005,-0.011,0.042,0,0,0,0.024,0.013,-0.019,0.012,0.001,0.023,-0.056,0.006,-0.02,0.016,0,0.037,0.024,-0.006,0.017,0.196,-0.005,0.031,0.031,0,0.009,0.038,-0.008,0.005,0,0,0,0.005,0.001,0.025,-0.002,-0.006,0.029,-0.016,0,0.009,0,0.013,-0.006,0,-0.039,0.001,0,0.001,-0.001,0.005,-0.006,0.009,0,0,0,0,0,0.001,-0.002,-0.002,0.003,0.001,0,0.005,-0.005,0,0.001,0.003,-0.002,0.008,0,0,0.001,0,0,0.001,0,0.001,-0.001,-0.002,0.005,0,0.002,-0.002,-0.003,0,0,0.001,0,0,-0.002,0.002,0.002,-0.001,0,0.001,0.002,0,0,0.001,0,-0.002,0.002,0.002,0,0.001,
0,0,0,0.053,-0.005,0.055,-0.003,-0.023,-0.09,-0.009,0.011,0.019,-0.055,-0.062,0.033,0.021,0.033,0.046,0.078,-0.035,-0.022,0.002,0.014,0.009,-0.072,0.008,0.05,0.05,0.08,-0.01,0.083,-0.005,-0.066,0.018,-0.004,-0.034,0,0,0,-0.011,-0.015,-0.006,0.009,-0.016,-0.006,0.009,0.004,0.031,-0.024,-0.047,0.039,-0.032,-0.021,0.012,0.008,-0.014,0.008,0.016,0.02,0.062,0.008,0.029,-0.028,0.054,0.01,-0.022,0,0,0,0.001,0.018,0,0.001,0.005,-0.009,0.046,0.007,0.007,-0.012,-0.018,-0.028,-0.027,-0.001,0,-0.1,0.004,-0.004,0.012,-0.001,0.026,-0.06,-0.002,0.004,0,-0.001,0.015,0.032,-0.014,0.01,0.016,0.043,0.049,0.022,0.035,-0.017,0.094,0.076,0.025,0.031,0.027,0.01,-0.013,0.049,0.066,-0.01,0.009,0.079,0,0,0,-0.002,0.002,-0.002,0.004,0.002,0.005,-0.006,0.006,-0.008,0.006,0.006,-0.002,0.001,0.005,-0.001,0,0,0.001,-0.001,0,0.001,0.003,0.002,-0.007,0.01,-0.003,0.001,0.002,-0.002,0.006,0,0.001,0,-0.001,0.005,-0.006,0.002,0.003,0.001,-0.001,0,0.003,0,0,0,-0.003,0.013,-0.002,0.003,0.004,0.005,
